Activity Date,Process Date,Settle Date,Account Type,Instrument,Description,Trans Code,Quantity,Price,Amount,Suppressed,Running Balance
01/23/2023,01/23/2023,01/24/2023,Margin,AMAT,AMAT 2023-01-27 Call $114.00,BTO,10,$0.87,($870.00),N,$90.62
01/23/2023,01/23/2023,01/24/2023,Margin,AMAT,AMAT 2023-01-27 Call $114.00,BTO,5,$0.87,($435.00),N,$960.62
01/23/2023,01/23/2023,01/24/2023,Margin,AMAT,AMAT 2023-01-27 Call $114.00,BTO,4,$0.87,($348.00),N,"$1,395.62"
01/23/2023,01/23/2023,01/24/2023,Margin,AMAT,AMAT 2023-01-27 Call $114.00,BTO,10,$0.87,($870.00),N,"$1,743.62"
01/20/2023,01/20/2023,01/20/2023,Margin,,ACH Withdrawal,ACH,--,,"($5,000.00)",N,"$2,613.62"
01/20/2023,01/20/2023,01/23/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,STC,-38,$2.20,"$8,359.71",N,"$7,613.62"
01/20/2023,01/20/2023,01/20/2023,Margin,,ACH Reversal,ACH,--,,($750.00),N,($746.09)
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,BTO,38,$0.24,($912.00),N,$3.91
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,STC,-1,$0.24,$23.98,N,$915.91
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,STC,-4,$0.24,$95.98,N,$891.93
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,STC,-1,$0.24,$23.98,N,$795.95
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,STC,-1,$0.24,$23.98,N,$771.97
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,STC,-2,$0.24,$47.98,N,$747.99
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,STC,-1,$0.24,$23.98,N,$700.01
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,STC,-4,$0.24,$95.98,N,$676.03
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,STC,-3,$0.24,$71.98,N,$580.05
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,STC,-5,$0.24,$119.98,N,$508.07
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,STC,-1,$0.24,$23.98,N,$388.09
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,STC,-2,$0.24,$47.98,N,$364.11
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,STC,-1,$0.24,$23.98,N,$316.13
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,STC,-2,$0.24,$47.98,N,$292.15
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,STC,-1,$0.24,$23.98,N,$244.17
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,STC,-7,$0.24,$167.97,N,$220.19
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,BTO,17,$0.30,($510.00),N,$52.22
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,BTO,17,$0.30,($510.00),N,$562.22
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,BTO,2,$0.31,($62.00),N,"$1,072.22"
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,STC,-5,$0.57,$284.98,N,"$1,134.22"
01/18/2023,01/18/2023,01/19/2023,Margin,ADBE,ADBE 2023-01-20 Call $350.00,STC,-5,$1.57,$784.97,N,$849.24
01/17/2023,01/17/2023,01/18/2023,Margin,ADBE,ADBE 2023-01-20 Call $355.00,BTO,5,$1.45,($725.00),N,$64.27
01/17/2023,01/17/2023,01/17/2023,Margin,,ACH Deposit,ACH,--,,$750.00,N,$789.27
01/17/2023,01/17/2023,01/18/2023,Margin,ADBE,ADBE 2023-01-20 Call $350.00,BTO,3,$3.50,"($1,050.00)",N,$39.27
01/17/2023,01/17/2023,01/17/2023,Margin,,ACH Deposit,ACH,--,,"$1,080.00",N,"$1,089.27"
01/13/2023,01/13/2023,01/17/2023,Margin,--,Option Expiration for ADBE 2023-01-13 call $350.00,OEXP,1S,,--,N,$9.27
01/13/2023,01/13/2023,01/17/2023,Margin,--,Option Expiration for ADBE 2023-01-13 call $352.50,OEXP,8S,,--,N,$9.27
01/13/2023,01/13/2023,01/17/2023,Margin,ADBE,ADBE 2023-01-20 Call $350.00,BTO,2,$2.50,($500.00),N,$9.27
01/13/2023,01/13/2023,01/13/2023,Margin,,ACH Deposit,ACH,--,,$500.00,N,$509.27
01/12/2023,01/12/2023,01/13/2023,Margin,ADBE,ADBE 2023-01-13 Call $352.50,BTO,1,$0.44,($44.00),N,$9.27
01/12/2023,01/12/2023,01/13/2023,Margin,ADBE,ADBE 2023-01-13 Put $320.00,STC,-1,$0.13,$12.98,N,$53.27
01/12/2023,01/12/2023,01/13/2023,Margin,ADBE,ADBE 2023-01-13 Put $325.00,STC,-1,$0.40,$39.98,N,$40.29
01/12/2023,01/12/2023,01/13/2023,Margin,ADBE,ADBE 2023-01-13 Call $352.50,BTO,2,$0.44,($88.00),N,$0.31
01/12/2023,01/12/2023,01/12/2023,Margin,,ACH Deposit,ACH,--,,$60.00,N,$88.31
01/12/2023,01/12/2023,01/13/2023,Margin,ADBE,ADBE 2023-01-13 Call $352.50,BTO,1,$0.40,($40.00),N,$28.31
01/12/2023,01/12/2023,01/13/2023,Margin,ADBE,ADBE 2023-01-13 Call $352.50,BTO,1,$1.70,($170.00),N,$68.31
01/12/2023,01/12/2023,01/13/2023,Margin,ADBE,ADBE 2023-01-13 Call $352.50,BTO,3,$1.86,($558.00),N,$238.31
01/11/2023,01/11/2023,01/12/2023,Margin,ADBE,ADBE 2023-01-13 Put $320.00,BTO,1,$0.60,($60.00),N,$796.31
01/11/2023,01/11/2023,01/12/2023,Margin,NVDA,NVDA 2023-01-13 Call $165.00,STC,-5,$1.60,$799.97,N,$856.31
01/11/2023,01/11/2023,01/12/2023,Margin,NVDA,NVDA 2023-01-13 Call $165.00,BTO,1,$1.65,($165.00),N,$56.34
01/11/2023,01/11/2023,01/12/2023,Margin,NVDA,NVDA 2023-01-13 Call $165.00,BTO,1,$1.65,($165.00),N,$221.34
01/11/2023,01/11/2023,01/12/2023,Margin,NVDA,NVDA 2023-01-13 Call $165.00,BTO,1,$1.65,($165.00),N,$386.34
01/11/2023,01/11/2023,01/12/2023,Margin,NVDA,NVDA 2023-01-13 Call $165.00,BTO,1,$1.65,($165.00),N,$551.34
01/11/2023,01/11/2023,01/12/2023,Margin,NVDA,NVDA 2023-01-13 Call $165.00,BTO,1,$1.65,($165.00),N,$716.34
01/11/2023,01/11/2023,01/12/2023,Margin,ADBE,ADBE 2023-01-13 Call $350.00,BTO,1,$2.23,($223.00),N,$881.34
01/11/2023,01/11/2023,01/12/2023,Margin,ADBE,ADBE 2023-01-13 Put $325.00,BTO,1,$1.34,($134.00),N,"$1,104.34"
01/11/2023,01/11/2023,01/12/2023,Margin,HD,HD 2023-01-13 Call $327.50,STC,-3,$3.50,"$1,049.96",N,"$1,238.34"
01/11/2023,01/11/2023,01/12/2023,Margin,HD,HD 2023-01-13 Call $327.50,BTO,3,$2.70,($810.00),N,$188.38
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Call $360.00,STC,-3,$0.68,$203.98,N,$998.38
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Call $360.00,STC,-3,$0.68,$203.98,N,$794.40
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Put $320.00,STC,-5,$1.08,$539.97,N,$590.42
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Put $320.00,BTO,2,$1.10,($220.00),N,$50.45
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Call $360.00,STC,-3,$0.90,$269.98,N,$270.45
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Put $320.00,BTO,3,$1.05,($315.00),N,$0.47
01/10/2023,01/10/2023,01/10/2023,Margin,,ACH Deposit,ACH,--,,$300.00,N,$315.47
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Call $360.00,BTO,3,$0.99,($297.00),N,$15.47
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Call $360.00,BTO,1,$0.99,($99.00),N,$312.47
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Call $360.00,BTO,1,$0.99,($99.00),N,$411.47
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Call $360.00,BTO,1,$0.99,($99.00),N,$510.47
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Call $360.00,BTO,1,$0.99,($99.00),N,$609.47
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Call $360.00,BTO,1,$0.99,($99.00),N,$708.47
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Call $360.00,BTO,1,$0.99,($99.00),N,$807.47
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Call $360.00,STC,-9,$1.00,$899.95,N,$906.47
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Call $360.00,BTO,1,$1.30,($130.00),N,$6.52
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Call $360.00,BTO,1,$1.30,($130.00),N,$136.52
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Call $360.00,BTO,5,$1.30,($650.00),N,$266.52
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Call $360.00,BTO,1,$1.30,($130.00),N,$916.52
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Call $360.00,BTO,1,$1.30,($130.00),N,"$1,046.52"
01/10/2023,01/10/2023,01/11/2023,Margin,ADBE,ADBE 2023-01-13 Put $325.00,STC,-5,$1.20,$599.97,N,"$1,176.52"
01/09/2023,01/09/2023,01/10/2023,Margin,ADBE,ADBE 2023-01-13 Put $325.00,BTO,3,$1.30,($390.00),N,$576.55
01/09/2023,01/09/2023,01/10/2023,Margin,ADBE,ADBE 2023-01-13 Put $325.00,BTO,1,$1.10,($110.00),N,$966.55
01/09/2023,01/09/2023,01/10/2023,Margin,ADBE,ADBE 2023-01-13 Put $325.00,BTO,1,$1.10,($110.00),N,"$1,076.55"
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,STC,-15,$0.61,$914.93,N,"$1,186.55"
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,STC,-3,$0.61,$182.98,N,$271.62
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,BTO,1,$0.78,($78.00),N,$88.64
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,BTO,4,$0.78,($312.00),N,$166.64
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,BTO,1,$0.78,($78.00),N,$478.64
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,BTO,2,$0.78,($156.00),N,$556.64
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,BTO,5,$0.78,($390.00),N,$712.64
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,BTO,3,$0.78,($234.00),N,"$1,102.64"
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,BTO,2,$0.78,($156.00),N,"$1,336.64"
01/09/2023,01/09/2023,01/10/2023,Margin,ADBE,ADBE 2023-01-13 Call $362.50,STC,-2,$2.07,$413.98,N,"$1,492.64"
01/09/2023,01/09/2023,01/10/2023,Margin,ADBE,ADBE 2023-01-13 Call $362.50,STC,-5,$2.05,"$1,024.96",N,"$1,078.66"
01/09/2023,01/09/2023,01/10/2023,Margin,ADBE,ADBE 2023-01-13 Call $362.50,BTO,1,$1.95,($195.00),N,$53.70
01/09/2023,01/09/2023,01/10/2023,Margin,ADBE,ADBE 2023-01-13 Call $362.50,BTO,1,$1.95,($195.00),N,$248.70
01/09/2023,01/09/2023,01/10/2023,Margin,ADBE,ADBE 2023-01-13 Call $362.50,BTO,3,$1.95,($585.00),N,$443.70
01/09/2023,01/09/2023,01/10/2023,Margin,ADBE,ADBE 2023-01-13 Call $362.50,BTO,1,$1.95,($195.00),N,"$1,028.70"
01/09/2023,01/09/2023,01/10/2023,Margin,ADBE,ADBE 2023-01-13 Call $362.50,BTO,1,$1.95,($195.00),N,"$1,223.70"
01/09/2023,01/09/2023,01/10/2023,Margin,ADBE,ADBE 2023-01-13 Call $362.50,STC,-7,$1.95,"$1,364.94",N,"$1,418.70"
01/09/2023,01/09/2023,01/10/2023,Margin,ADBE,ADBE 2023-01-13 Call $362.50,BTO,7,$2.37,"($1,659.00)",N,$53.76
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,STC,-1,$0.74,$73.98,N,"$1,712.76"
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,STC,-1,$0.74,$73.98,N,"$1,638.78"
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,STC,-3,$0.74,$221.98,N,"$1,564.80"
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,STC,-5,$0.74,$369.98,N,"$1,342.82"
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,STC,-13,$0.74,$961.94,N,$972.84
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,BTO,2,$0.80,($160.00),N,$10.90
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,BTO,10,$0.80,($800.00),N,$170.90
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,BTO,7,$0.80,($560.00),N,$970.90
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,BTO,1,$0.80,($80.00),N,"$1,530.90"
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,BTO,3,$0.80,($240.00),N,"$1,610.90"
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,STC,-10,$0.65,$649.96,N,"$1,850.90"
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,STC,-7,$0.65,$454.96,N,"$1,200.94"
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,STC,-8,$0.65,$519.96,N,$745.98
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,BTO,25,$0.72,"($1,800.00)",N,$226.02
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,STC,-25,$0.67,"$1,674.90",N,"$2,026.02"
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,BTO,1,$0.73,($73.00),N,$351.12
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,BTO,15,$0.73,"($1,095.00)",N,$424.12
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,BTO,8,$0.73,($584.00),N,"$1,519.12"
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $147.00,BTO,1,$0.73,($73.00),N,"$2,103.12"
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $146.00,STC,-10,$1.06,"$1,059.95",N,"$2,176.12"
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $146.00,STC,-10,$1.06,"$1,059.95",N,"$1,116.17"
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $146.00,BTO,6,$0.70,($420.00),N,$56.22
01/09/2023,01/09/2023,01/10/2023,Margin,IBM,IBM 2023-01-13 Call $146.00,BTO,14,$0.70,($980.00),N,$476.22
01/06/2023,01/06/2023,01/09/2023,Margin,--,Option Expiration for ADBE 2023-01-06 put $325.00,OEXP,5S,,--,N,"$1,456.22"
01/06/2023,01/06/2023,01/09/2023,Margin,AAPL,AAPL 2023-01-06 Call $130.00,STC,-1,$0.23,$22.98,N,"$1,456.22"
01/06/2023,01/06/2023,01/09/2023,Margin,AAPL,AAPL 2023-01-06 Call $130.00,BTO,1,$0.13,($13.00),N,"$1,433.24"
01/06/2023,01/06/2023,01/09/2023,Margin,AAPL,AAPL 2023-01-06 Call $130.00,STC,-2,$0.11,$21.98,N,"$1,446.24"
01/06/2023,01/06/2023,01/09/2023,Margin,AAPL,AAPL 2023-01-06 Call $130.00,STC,-3,$0.11,$32.98,N,"$1,424.26"
01/06/2023,01/06/2023,01/09/2023,Margin,AAPL,AAPL 2023-01-06 Call $130.00,STC,-39,$0.09,$350.89,N,"$1,391.28"
01/06/2023,01/06/2023,01/09/2023,Margin,AAPL,AAPL 2023-01-06 Call $130.00,STC,-3,$0.09,$26.98,N,"$1,040.39"
01/06/2023,01/06/2023,01/09/2023,Margin,AAPL,AAPL 2023-01-06 Call $130.00,STC,-1,$0.09,$8.98,N,"$1,013.41"
01/06/2023,01/06/2023,01/09/2023,Margin,AAPL,AAPL 2023-01-06 Call $130.00,STC,-1,$0.09,$8.98,N,"$1,004.43"
01/06/2023,01/06/2023,01/09/2023,Margin,AAPL,AAPL 2023-01-06 Call $130.00,STC,-1,$0.09,$8.98,N,$995.45
01/06/2023,01/06/2023,01/09/2023,Margin,AAPL,AAPL 2023-01-06 Call $130.00,BTO,15,$0.03,($45.00),N,$986.47
01/06/2023,01/06/2023,01/09/2023,Margin,AAPL,AAPL 2023-01-06 Call $130.00,BTO,3,$0.03,($9.00),N,"$1,031.47"
01/06/2023,01/06/2023,01/09/2023,Margin,AAPL,AAPL 2023-01-06 Call $130.00,BTO,25,$0.03,($75.00),N,"$1,040.47"
01/06/2023,01/06/2023,01/09/2023,Margin,AAPL,AAPL 2023-01-06 Call $130.00,BTO,2,$0.03,($6.00),N,"$1,115.47"
01/06/2023,01/06/2023,01/09/2023,Margin,AAPL,AAPL 2023-01-06 Call $130.00,BTO,5,$0.03,($15.00),N,"$1,121.47"
01/06/2023,01/06/2023,01/09/2023,Margin,ADBE,ADBE 2023-01-06 Put $325.00,BTO,2,$0.05,($10.00),N,"$1,136.47"
01/06/2023,01/06/2023,01/09/2023,Margin,ADBE,ADBE 2023-01-06 Put $325.00,BTO,3,$0.05,($15.00),N,"$1,146.47"
01/06/2023,01/06/2023,01/09/2023,Margin,SPY,SPY 2023-01-06 Call $387.00,STC,-1,$0.62,$61.98,N,"$1,161.47"
01/06/2023,01/06/2023,01/09/2023,Margin,SPY,SPY 2023-01-06 Call $387.00,BTO,1,$0.39,($39.00),N,"$1,099.49"
01/06/2023,01/06/2023,01/09/2023,Margin,HAL,HAL 2023-01-06 Call $40.00,STC,-8,$0.70,$559.96,N,"$1,138.49"
01/06/2023,01/06/2023,01/09/2023,Margin,HAL,HAL 2023-01-06 Call $40.00,STC,-7,$0.70,$489.96,N,$578.53
01/06/2023,01/06/2023,01/09/2023,Margin,HAL,HAL 2023-01-06 Call $40.00,BTO,10,$0.30,($300.00),N,$88.57
01/06/2023,01/06/2023,01/09/2023,Margin,HAL,HAL 2023-01-06 Call $40.00,BTO,4,$0.29,($116.00),N,$388.57
01/06/2023,01/06/2023,01/09/2023,Margin,HAL,HAL 2023-01-06 Call $40.00,BTO,1,$0.23,($23.00),N,$504.57
01/05/2023,01/05/2023,01/06/2023,Margin,AAPL,AAPL 2023-01-06 Call $130.00,STC,-15,$0.32,$479.94,N,$527.57
01/05/2023,01/05/2023,01/06/2023,Margin,AAPL,AAPL 2023-01-06 Call $130.00,BTO,1,$0.51,($51.00),N,$47.63
01/05/2023,01/05/2023,01/06/2023,Margin,AAPL,AAPL 2023-01-06 Call $130.00,BTO,14,$0.51,($714.00),N,$98.63
01/05/2023,01/05/2023,01/06/2023,Margin,ADBE,ADBE 2023-01-06 Call $350.00,STC,-20,$0.40,$799.93,N,$812.63
01/04/2023,01/04/2023,01/05/2023,Margin,--,Option Expiration for SPY 2023-01-04 call $390.00,OEXP,10S,,--,N,$12.70
01/04/2023,01/04/2023,01/05/2023,Margin,ADBE,ADBE 2023-01-06 Call $350.00,BTO,17,$1.01,"($1,717.00)",N,$12.70
01/04/2023,01/04/2023,01/05/2023,Margin,ADBE,ADBE 2023-01-06 Call $350.00,BTO,1,$1.01,($101.00),N,"$1,729.70"
01/04/2023,01/04/2023,01/05/2023,Margin,SPY,SPY 2023-01-04 Call $390.00,BTO,3,$0.06,($18.00),N,"$1,830.70"
01/04/2023,01/04/2023,01/05/2023,Margin,SPY,SPY 2023-01-04 Call $390.00,BTO,3,$0.06,($18.00),N,"$1,848.70"
01/04/2023,01/04/2023,01/05/2023,Margin,SPY,SPY 2023-01-04 Call $390.00,BTO,4,$0.06,($24.00),N,"$1,866.70"
01/04/2023,01/04/2023,01/05/2023,Margin,ADBE,ADBE 2023-01-06 Call $350.00,BTO,1,$1.95,($195.00),N,"$1,890.70"
01/04/2023,01/04/2023,01/05/2023,Margin,ADBE,ADBE 2023-01-06 Call $350.00,STC,-4,$1.90,$759.97,N,"$2,085.70"
01/04/2023,01/04/2023,01/05/2023,Margin,ADBE,ADBE 2023-01-06 Call $350.00,STC,-5,$1.90,$949.96,N,"$1,325.73"
01/04/2023,01/04/2023,01/05/2023,Margin,ADBE,ADBE 2023-01-06 Call $350.00,STC,-2,$1.86,$371.98,N,$375.77
01/04/2023,01/04/2023,01/05/2023,Margin,ADBE,ADBE 2023-01-06 Call $350.00,BTO,12,$1.31,"($1,572.00)",N,$3.79
01/04/2023,01/04/2023,01/05/2023,Margin,ADBE,ADBE 2023-01-06 Call $350.00,STC,-8,$1.57,"$1,255.95",N,"$1,575.79"
01/04/2023,01/04/2023,01/05/2023,Margin,ADBE,ADBE 2023-01-06 Call $350.00,BTO,2,$2.62,($524.00),N,$319.84
01/04/2023,01/04/2023,01/05/2023,Margin,ADBE,ADBE 2023-01-06 Call $350.00,BTO,6,$2.62,"($1,572.00)",N,$843.84
01/04/2023,01/04/2023,01/04/2023,Margin,,ACH Withdrawal,ACH,--,,"($1,000.00)",N,"$2,415.84"
01/04/2023,01/04/2023,01/05/2023,Margin,LMT,LMT 2023-01-06 Put $472.50,STC,-1,$5.50,$549.97,N,"$3,415.84"
01/04/2023,01/04/2023,01/05/2023,Margin,LMT,LMT 2023-01-06 Put $472.50,STC,-5,$5.50,"$2,749.92",N,"$2,865.87"
01/03/2023,01/03/2023,01/04/2023,Margin,LMT,LMT 2023-01-06 Put $472.50,BTO,1,$2.00,($200.00),N,$115.95
01/03/2023,01/03/2023,01/04/2023,Margin,LMT,LMT 2023-01-06 Put $472.50,BTO,5,$2.66,"($1,330.00)",N,$315.95
01/03/2023,01/03/2023,01/03/2023,Margin,,ACH Withdrawal,ACH,--,,"($1,000.00)",N,"$1,645.95"
01/03/2023,01/03/2023,01/04/2023,Margin,META,META 2023-01-06 Call $122.00,STC,-3,$4.23,"$1,268.96",N,"$2,645.95"
01/03/2023,01/03/2023,01/04/2023,Margin,META,META 2023-01-06 Call $122.00,STC,-3,$4.23,"$1,268.96",N,"$1,376.99"
01/03/2023,01/03/2023,01/03/2023,Margin,,Gold Fee,GOLD,--,,($5.00),N,$108.03
12/30/2022,12/30/2022,01/03/2023,Margin,--,Option Expiration for META 2022-12-30 call $122.00,OEXP,40S,,--,N,$113.03
12/30/2022,12/30/2022,01/03/2023,Margin,META,META 2023-01-06 Call $122.00,BTO,6,$1.50,($900.00),N,$113.03
12/30/2022,12/30/2022,12/30/2022,Margin,,ACH Deposit,ACH,--,,$960.00,N,"$1,013.03"
12/27/2022,12/27/2022,12/28/2022,Margin,META,META 2022-12-30 Call $122.00,BTO,3,$0.41,($123.00),N,$53.03
12/27/2022,12/27/2022,12/27/2022,Margin,,ACH Deposit,ACH,--,,$150.00,N,$176.03
12/27/2022,12/27/2022,12/28/2022,Margin,META,META 2022-12-30 Call $122.00,BTO,5,$0.40,($200.00),N,$26.03
12/27/2022,12/27/2022,12/28/2022,Margin,META,META 2022-12-30 Call $122.00,BTO,4,$0.40,($160.00),N,$226.03
12/27/2022,12/27/2022,12/28/2022,Margin,META,META 2022-12-30 Call $122.00,BTO,4,$0.40,($160.00),N,$386.03
12/27/2022,12/27/2022,12/28/2022,Margin,META,META 2022-12-30 Call $122.00,BTO,24,$0.40,($960.00),N,$546.03
12/27/2022,12/27/2022,12/28/2022,Margin,AAPL,AAPL 2022-12-30 Put $128.00,STC,-12,$1.08,"$1,295.94",N,"$1,506.03"
12/27/2022,12/27/2022,12/28/2022,Margin,AAPL,AAPL 2022-12-30 Put $128.00,BTO,11,$1.04,"($1,144.00)",N,$210.09
12/27/2022,12/27/2022,12/28/2022,Margin,AAPL,AAPL 2022-12-30 Put $128.00,BTO,1,$1.04,($104.00),N,"$1,354.09"
12/27/2022,12/27/2022,12/28/2022,Margin,AAPL,AAPL 2022-12-30 Put $128.00,STC,-10,$1.00,$999.95,N,"$1,458.09"
12/27/2022,12/27/2022,12/28/2022,Margin,AAPL,AAPL 2022-12-30 Put $128.00,BTO,2,$1.03,($206.00),N,$458.14
12/27/2022,12/27/2022,12/28/2022,Margin,AAPL,AAPL 2022-12-30 Put $128.00,BTO,3,$1.03,($309.00),N,$664.14
12/27/2022,12/27/2022,12/28/2022,Margin,AAPL,AAPL 2022-12-30 Put $128.00,BTO,5,$1.03,($515.00),N,$973.14
12/27/2022,12/27/2022,12/28/2022,Margin,META,META 2022-12-30 Call $122.00,STC,-12,$0.37,$443.95,N,"$1,488.14"
12/27/2022,12/27/2022,12/28/2022,Margin,META,META 2022-12-30 Call $122.00,STC,-1,$0.37,$36.98,N,"$1,044.19"
12/27/2022,12/27/2022,12/28/2022,Margin,META,META 2022-12-30 Call $122.00,STC,-8,$0.37,$295.97,N,"$1,007.21"
12/27/2022,12/27/2022,12/28/2022,Margin,META,META 2022-12-30 Call $122.00,STC,-19,$0.37,$702.94,N,$711.24
12/27/2022,12/27/2022,12/27/2022,Margin,,ACH Withdrawal,ACH,--,,"($1,000.00)",N,$8.30
12/27/2022,12/27/2022,12/28/2022,Margin,META,META 2022-12-30 Call $122.00,BTO,20,$0.73,"($1,460.00)",N,"$1,008.30"
12/27/2022,12/27/2022,12/28/2022,Margin,META,META 2022-12-30 Call $122.00,BTO,20,$0.73,"($1,460.00)",N,"$2,468.30"
